12 64 34 102 891 106 151 4	200 9 6 3 464 7 4
11 124 2248 137 170 118 10	16 1064 6 12 64 209 81 10
5 817 5 22 13 99 439 714 4	5 32 5 37 19 31 147 24 475 4
269 458 1697 4	768 803 260 4
73 8 57 153 23 104 115 447 10	8 53 107 65 1892 546 15 10
12 636 7 131 34 353 4	9 104 49 9 6 466 7 4
1825 122	1094 78
8 77 3 97 70 4	8 89 63 1790 4
8 66 39 1224 32 58 4	8 750 1256 8 6 86 4
15 5 22 7 90 24 784 10	5 90 49 2811 15 10
6 748 11 1484 60 4	25 3 25 183 3 4
6 401 451 6 602 11 381 4	1628 11 2784 6 743 2150 5 6 4
5 40 120 595 8 77 60 4	8 53 35 5 413 187 4
302 26 57 4	180 241 17 287 4
8 37 13 113 7 79 112 288 4	8 477 213 3558 4
5 15 13 76 25 21 47 79 4	5 18 138 13 43 35 4
20 509 3 1126 71 9 1422 3 4	5 2870 11 353 6 1560 83 932 4
21 238 1093 4	13 30 1330 4
5 40 39 82 7 334 116 1575 4	5 94 1065 565 3518 4
15 13 38 112 3 4	76 174 3067 4
5 22 13 272 14 1971 4	5 352 37 224 14 4
711 95 9 3 80 8 779 4	3620 6 56 502 652 3 16 4
14 3 74 6 189 4	14 3 108 22 4
2467 11 9 149 19 435 4	2220 20 1011 4
21 63 39 22 123 205 16 853 4	13 11 650 42 97 106 4
12 46 62 949 28 3 4	9 39 3 20 19 3 4
5 40 82 7 278 4 65 151 4	180 398 7 4 2918 4
15 13 160 146 33 1165 19 6 486 4	76 662 102 98 11 661 1153 4
131 9 208 2922 132 169 26 50 194 887 47 475 7 8 6 761 19 6 103 4	159 171 49 123 217 1402 2676 168 174 8 262 141 656 6 86 47 94 125 21 144 727 6 67 7 4
8 156 23 191 1423 3 4	8 3087 7 5 2272 3 4
21 46 9 149 19 100 285 4	13 19 97 458 114 4
293 283 23 4	598 28 199 5 4
5 47 1966 8 59 6 937 901 4	84 31 134 627 6 1085 65 8 6 4
424 2168 186 6 2244 4	191 38 28 1023 503 7 2344 4
5 76 25 73 38 435 4	5 138 2201 20 1011 4
5 15 13 716 712 729 4	5 96 3 580 7 4
15 13 526 7 160 9 1677 33 32 185 4	175 309 7 11 8 6 3557 1983 950 900 4
14 11 315 1069 7 38 177 4	14 20 74 297 4
21 63 13 22 56 107 1597 56 8 15 4	13 37 166 8 333 19 724 4
6 3 138 74 19 1322 4	25 1985 38 3 7 4
5 48 62 100 215 96 432 71 1329 4	5 199 26 998 35 6 87 640 4
5 234 320 79 16 4	5 85 45 131 527 7 4
21 127 1412 43 1928 4	13 263 12 1245 1246 4
45 27 3625 116 119 210 4	249 37 1770 75 4
24 11 6 133 87 5 211 7 208 80 5 27 326 4	34 12 5 596 56 112 6 160 4
17 18 177 4	1439 7 4
52 37 8 75 16 60 10	8 12 100 527 6 10
7 20 1559 26 12 709 195 61 41 9 249 4	2860 5 1460 6 12 17 9 20 242 47 32 565 7 26 3 4
29 374 16 752 19 6 89 4	16 11 126 966 817 7 4
29 36 7 167 624 4	16 30 911 419 4
5 113 9 3 482 4	5 71 277 3 380 4
12 2095 7 34 996 4	9 1245 7 1246 1206
5 40 127 244 4	5 315 2437 4
83 18 131 1372 4	40 16 49 1464 99 4
67 26 5 37 13 44 4	18 17 5 37 22 4
5 51 7 48 87 21 138 4	5 32 27 13 22 367 7 4
80 200 2273 17 2603 1202 4	3 3629 128 17 1688 2130 4
17 55 183 38 405 379 4	227 47 1729 7 4
5 3769 32 1023 139 199 4	5 626 2002 7 8 6 501 4
31 18 43 196 10	13 23 21 50 10
8 77 53 1546 26 30 13 8 10	8 20 1103 17 55 15 10
5 181 342 4	5 212 312 4
5 55 38 1100 7 235 4	5 1379 3 194 22 4
54 150 65 270 19 202 2222 4	29 1099 153 1197 29 6 137 4
29 1602 9 425 568 33 986 4	16 54 7 328 46 6 355 403 4
54 15 13 404 23 258 4	29 3 3 4
448 506 7 108 14 4	573 913 136 14 4
108 321 7 947 8 36 4	8 32 49 21 47 49 21 4
29 676 463 6 425 568 4	16 30 54 355 403 4
1454 29 44 74 28 9 282 10	208 409 216 10
80 15 8 2256 6 418 10	8 21 56 3 3 522 10
14 11 165 977 16 6 417 130 4	14 167 11 2367 3 474 145 4
12 1749 25 12 42 3 17 4	9 148 9 53 1503 57 4
5 40 6 85 96 18 380 4	5 176 115 721 6 38 4
111 203 23 9 136 401 4	110 83 7 547 190 743 3 5 4
261 15 8 820 26 1150 170 759 10	8 89 782 30 371 26 17 2438 209 914 620 10
424 283 34 222 4	191 38 28 27 9 6 192 4
8 72 99 1320 4	8 868 7 4
12 99 34 354 9 916 4	9 23 7 639 623 2215 303 4
45 88 143 2571 19 614 4	3 3 455 4
15 8 76 5 40 704 10	8 138 5 691 15 10
8 72 927 9 344 2372 4	8 23 7 51 444 3 4
14 203 9 431 35 9 697 39 117 386 71 60 4	109 11 624 79 2345 6 603 679 154 83 7 850 561 4
15 8 48 52 386 17 11 71 6 252 7 399 1936 10	8 27 68 1295 45 3 1873 10
52 69 3 323 10	3 894 216 10
87 15 8 167 274 10	8 11 139 119 210 10
54 1446 35 514 246 4	29 542 1243 800 4
46 146 715 10	19 102 252 476 7 15 10
12 238 610 7 6 441 4	9 30 85 490 4
12 163 2286 7 6 543 4	9 237 1872 1244 1668 4
67 85 47 93 95 4	37 131 43 224 16 4
31 18 6 357 766 25 10	61 3 12 21 338 10
84 8 78 13 22 159 26 8 81 127 3 4	113 8 88 19 91 17 8 3 3 4
5 301 756 20 309 4	5 247 31 5 6 604 309 7 4
5 2169 70 28 43 108 4	5 39 63 6 186 1572 7 438 4
12 2261 6 182 35 6 1923 19 34 478 237 4	9 1997 145 729 344 1329 7 1138 133 4
85 455 11 140 258 4	540 394 12 552 996 6 4
21 18 20 275 4	13 12 5 6 2073 4
21 138 2075 7 43 1415 4	13 2075 45 13 6 1424 4
5 76 5 22 9 408 4	631 6 19 26 73 4
300 26 42 5 1147 17 28 9 974 10	1871 17 52 3 142 15 10
87 37 8 44 106 355 10	3 8 22 367 7 10
11 17 192 7 147 100 10	24 87 20 372 15 36
17 11 684 7 312 117 107 4	1447 220 184 103 20 344 4
29 78 13 48 31 6 1076 46 16 697 4	38 18 27 2003 74 125 21 67 4
14 422 9 3 19 941 4	14 49 7 1930 3 4
12 164 95 62 362 442 4	9 65 16 666 7 26 257 6 332 4
180 74 19 20 1125 4	3 5 6 1707 4
5 73 36 7 44 7 6 1122 41 8 4	5 32 44 8 158 22 1019 4
8 66 127 15 32 245 4	8 66 552 763 311 69 4
320 3 28 108 4	131 3 4
5 15 13 51 7 38 2014 16 25 377 4	5 120 58 3 45 318 3 4
29 22 104 3 7 150 4	16 41 2756 225 4
5 292 4	40 5 35 4
31 11 32 154 1779 10	8 6 1077 12 21 10
37 8 404 28 6 94 10	3 75 83 330 7 15 36
12 27 6 220 322 7 779 4	9 12 657 51 45 654 6 38 4
12 3029 511 41 34 263 4	9 44 9 6 106 2056 4
32 335 11 240 4	8 6 331 12 221 6 4
14 11 13 62 1313 3 4	14 55 3 35 6 3 4
5 110 36 7 150 62 3 229 4	351 3303 2213 296 4
14 63 13 346 2753 70 1943 4	14 18 720 1159 2642 63 186 4
29 44 7 89 68 230 4	16 784 1222 421 22 324 4
5 374 49 33 6 534 4	5 11 1921 641 9 4
21 174 23 84 146 27 6 377 4	13 306 5 825 125 7 21 67 4
6 133 11 3319 4	34 160 3085 1507 4
5 820 590 7 662 4	1690 734 17 5 89 782 30 506 4
5 48 25 14 11 741 4	5 27 3 7 4
1664 32 703 33 6 3 4	31 8 6 896 3223 3 46 4
17 18 9 53 795 1889 4	34 12 20 1030 6 762 4
42 8 755 23 61 35 742 379 118 169 10	8 81 171 1342 3560 202 5 327 4
15 13 2308 1922 2314 4	175 414 2939 7 4
5 55 255 6 452 9 476 4	5 31 508 326 127 4
52 107 47 17 573 10	2172 149 75 10
42 8 1284 24 841 28 23 10	8 52 136 5 3186 25 1147 15 36
6 3 26 3 6 182 26 46 140 2749 19 1100 4	2335 133 168 34 217 3 68 35 37 19 892 3717 3 4
34 175 19 946 11 53 3 4	9 6 3 653 20 3067 4
5 165 15 13 48 32 222 4	3042 93 209 18 27 8 6 192 4
5 40 16 9 505 137 4	5 64 3 4
31 30 29 480 28 324 10	16 340 49 21 10
2812 432 166 85 4	3 123 966 4
15 13 8 167 274 10	8 18 119 210 15 36
161 26 83 18 75 82 122	33 99 17 40 16 622 99 496
15 13 526 7 90 74 6 3 4	175 309 7 31 2562 2239 22 4
178 35 25 409 33 6 407 4	222 569 6 61 950 3 4
52 123 3 15 8 22 10	8 19 149 2117 1756 36
5 22 109 1265 59 6 985 4	668 448 7 134 6 3545 3 4
21 18 1502 28 265 4	13 6 3 555 6 4
24 399 11 3 1815 1278 2002 3832 4	1092 339 3 3 1635 4
5 55 760 4	84 259 4
30 8 9 3023 3 10	8 12 3 3 15 10
29 37 13 22 107 277 106 394 4	1084 205 16 284 37 19 121 97 826 4
8 66 72 3314 443 62 3 1097 4	8 2308 463 26 174 18 1436 6 1392 4
268 23 135 2105 4	306 5 601 635 6 4
15 13 8 51 7 270 381 10	8 120 122 5 6 15 10
73 8 346 84 5 679 6 452 10 5 22 9 1994 223 4	8 18 720 3 2174 99 10 5 388 2445 7 4
17 11 24 452 25 12 489 4	9 3400 444 6 12 34 2176 2174 4
178 31 383 4	222 125 7 21 4
5 3 20 401 7 6 697 4	5 1234 7 5 6 743 2790 679 4
202 433 11 273 7 282 259 4	29 6 298 3684 334 3 600 7 4
5 78 13 128 8 52 7 2578 6 498 4	5 18 27 100 70 8 25 1164 6 2380 4
12 27 995 35 68 34 205 4	9 58 9 6 106 1399 7 4
29 2609 6 249 125 4	82 16 493 7 25 264 4
5 510 6 106 230 4	5 927 7 157 128 819 517 4
12 11 1524 23 9 192 58 4	9 60 2981 18 22 4
14 46 62 145 102 4	14 3 3 4
280 6 3 50 255 6 189 4	3 31 17 1814 326 4
34 201 11 127 463 361 4	9 6 469 315 11 54 328 4
17 18 9 714 103 4	700 20 1641 4
25 18 1032 52 5 224 4	61 176 5 6 1312 4
20 824 2119 3674 16 43 518 4	5 1403 11 13 6 3 3 4
5 174 6 279 104 450 4	1585 7 204 140 73 4
31 1066 30 830 16 582 10	11 253 507 24 2743 394 10
135 535 22 383 7 43 4	13 74 565 21 67 7 4
5 109 15 13 51 7 1099 8 4	5 176 120 1948 8 4
20 111 3103 33 124 417 28 6 187 4	5 6 110 796 41 16 124 172 4
8 36 17 26 15 13 8 10	8 30 57 17 55 15 10
5 36 159 4 25 18 114 5 571 9 215 4	5 30 91 4 34 176 164 5 511 7 640 4
5 72 92 247 28 9 136 196 28 9 134 58 4	5 179 50 96 3689 7 4
5 40 387 91 4	5 93 529 7 4
17 18 39 315 469 284 4	167 37 100 250 33 4
114 15 129 3 2765 10	164 507 43 1499 36
5 224 126 137 97 125 4	5 64 292 89 82 33 4
15 8 48 80 54 47 779 10	8 27 29 21 56 45 15 10
5 109 113 8 7 79 41 23 4	5 726 8 60 5 35 4
68 6 175 26 22 8 272 49 1971 10	3598 24 1912 17 8 352 118 150 9 15 10
6 533 2330 8 53 161 4	358 924 20 667 8 4
6 1043 11 1060 41 200 4	25 1465 2347 7 322 4
5 110 38 2100 7 8 84 8 81 1427 23 7 15 25 4	113 8 53 651 5 100 23 17 84 20 1671 4
8 140 75 20 1614 4	8 1713 313 5 6 898 4
8 77 1553 26 30 13 8 10	11 1321 99 10
12 3 56 20 3 4	9 1883 5 6 237 3 4
5 138 45 68 230 50 187 4	5 544 517 44 172 22 189 4
733 458 26 47 8 10	76 260 17 3 10
12 440 9 3 237 4	9 305 3 3 248 4
31 11 20 130 556 10	5 6 137 1336 12 149 10
14 37 13 157 9 1353 498 4	14 130 92 37 24 4
5 55 2827 404 8 2748 4	5 3 3 3379 8 4
5 358 105 33 673 4	5 611 11 392 50 4
100 11 9 53 481 455 16 137 18 371 4	87 12 3 374 46 540 80 308 6 394 4
5 817 17 1191 33 6 329 4	351 3 3 129 235 4
5 2091 6 347 4	5 1670 7 317 4
5 615 114 5 224 112 1362 80 17 584 223 4	5 20 3 164 235 3618 6 56 84 165 20 2122 4
2315 9 2669 4	634 3 4
178 35 25 467 819 4	54 1853 3 4
5 90 9 885 132 151 4	5 2651 967 4
87 37 8 75 6 119 7 213 25 533 10	8 68 367 440 35 6 75 22 83 556 258 10
45 18 3 2523 16 6 518 4	1190 19 3 11 3 4
172 73 8 36 104 447 10 173 172 1042 26 57 4 173	214 3 546 15 10 215 214 3 17 33 6 4 215
6 1439 19 6 399 11 69 3 4	1092 339 6 1022 1064 19 1073 3383 4
14 46 86 34 478 897 4	14 19 9 77 6 73 4
5 55 711 20 154 9 185 4	84 65 5 6 228 582 354 4
2267 11 9 257 411 4	2014 12 26 646 6 363 4
31 63 24 799 3 10	34 487 53 326 21 10
5 203 143 3595 19 3347 4	5 83 7 3420 1481 4
87 18 6 152 187 82 10	121 3 172 22 139 10
17 193 95 935 62 515 7 927 61 6 3138 4	544 3 7 16 3657 4
8 77 62 1541 4	8 12 26 2977 4
8 66 13 157 25 456 19 403 80 159 30 241 4	91 156 11 694 6 56 17 8 18 66 24 972 67 4
21 1446 35 43 433 4	13 39 143 13 6 91 800 4
5 22 453 118 4	5 81 3 4
11 17 9 2438 409 10	61 12 415 3 15 10
5 64 7 105 2952 125 4	5 82 90 2701 4
5 105 16 9 1392 4	5 11 603 1360 50 4
54 343 60 3174 125 4	29 82 3 1698 79 4
5 22 67 1037 4	5 42 2447 4
5 138 7 6 513 7 22 20 437 3 4	3042 434 22 737 7 429 4
5 55 229 8 132 151 4	5 2651 3 8 427 4
96 18 25 874 10	2955 12 72 10
34 1027 842 23 4	9 6 147 40 5 49 2109 4
52 11 6 329 10	235 602 10
21 3 49 4	13 18 30 9 4
31 22 5 86 7 1012 10	180 399 21 10
31 37 8 150 10	8 23 7 21 10
21 27 1368 68 6 391 4	13 58 1296 1324 7 4
5 64 7 180 16 278 59 103 4	5 821 543 28 797 11 1046 4
172 87 22 8 92 10 173 172 5 22 92 7 6 252 7 93 9 263 176 4 173	214 8 22 367 7 10 215 214 5 22 7 1295 608 5 6 26 106 4 215
5 615 84 5 734 14 18 1531 4	5 18 27 5 825 1165 7 14 6 1971 4
83 18 44 7 6 1248 4	40 16 22 995 4
14 174 28 70 18 2595 7 197 288 4	14 48 63 619 9 696 108 4
5 64 9 65 429 106 151 4	5 200 2238 20 33 4
5 113 7 254 976 7 2256 1726 4	5 71 3 183 3 4
5 1254 9 94 71 393 4	5 3 2733 7 277 114 4
128 95 31 7 15 152 4	70 16 121 827 105 100 23 4
20 348 226 13 83 23 931 4	5 273 1706 5 44 1397 1060 4
52 183 15 8 113 17 10	8 280 128 71 57 10
21 156 6 159 143 621 514 4	609 91 156 3 232 243 4
21 287 25 5 27 9 279 4	13 612 5 12 3 4
5 66 13 22 3 176 4	5 18 66 3 4
14 3690 6 2795 186 184 4	14 31 3 3 177 4
5 15 13 346 84 17 18 471 4	2618 1455 1311 4
8 110 126 3056 32 279 4	8 169 3597 8 6 204 4
12 634 34 837 626 9 1603 4	9 6 1551 3 7 984 2558 4
443 9 249 11 2768 7 1366 4	291 6 264 3 43 636 6 4
20 154 193 20 1770 4	2710 3 7 5 6 2287 4
20 154 140 3 23 4	5 228 68 35 37 19 3 5 4
5 86 61 35 742 24 169 4	5 64 171 1042 211 327 4
5 148 588 6 220 187 4	5 90 927 3 172 4
5 40 9 266 1683 2828 4	5 12 419 6 3 3 4
5 27 3422 74 19 402 89 4	5 58 794 3 7 4
25 18 315 1837 4	61 20 1804 4
14 11 577 4	14 12 1028 6 4
29 64 9 3794 2191 69 17 4	16 3 6 493 7 25 73 4
20 3 267 9 3 4	5 341 101 766 3 4
29 144 38 177 28 89 4	16 324 74 3298 45 4
84 5 64 658 192 16 20 3 26 5 73 38 2566 91 4	113 5 203 428 6 56 245 50 168 549 11 47 240 7 4
57 108 321 7 104 872 4	48 8 1122 1450 802 4
34 1646 11 3 19 1672 4	9 6 1294 456 2374 4
31 18 32 1302 10	8 6 3020 12 21 10
328 2150 910 81 38 344 28 8 4	49 3 74 12 344 6 4
29 77 3 4	16 334 12 3 7 4
20 111 11 386 71 3 4	5 110 127 92 18 319 1563 4
329 18 449 318 304 4	254 6 235 664 4
60 11 9 3 308 3 4	34 12 51 42 3 6 3 4
20 111 47 216 198 6 943 678 2562 4	5 110 3 1038 3 539 4
29 30 1460 33 9 2296 3 4	16 3 6 3 255 4
5 1907 24 144 39 38 6 245 175 19 232 17 4	5 1008 34 74 55 169 6 939 4
5 78 13 3 6 3 19 6 207 4	5 206 201 73 6 3 4
21 11 9 1251 1418 19 184 4	13 6 1077 12 177 4
17 383 16 6 3 19 62 949 4	57 125 11 123 3 795 4
5 76 25 21 283 6 350 4	631 59 13 27 377 4
52 37 8 746 6 242 10	8 11 294 39 46 304 59 396 15 36
5 72 140 613 1092 35 151 4	5 706 11 274 805 4
45 18 9 624 2350 118 4	81 19 637 419 403 4
129 66 204 25 6 371 11 2425 4	38 66 313 374 11 1221 4
5 72 92 164 14 11 82 7 38 1552 4	131 2138 5 1440 58 2111 4
21 479 49 9 134 185 26 121 12 37 13 198 17 4	13 65 9 146 7 3 2524 17 395 9 42 54 4
3639 11 9 257 403 4	3 12 473 1700 6 67 4
5 55 153 8 9 1309 4	84 427 65 8 4
17 11 681 4	11 226 4
6 142 11 328 759 4	25 234 11 49 947 4
79 50 93 23 1926 8 36 4	8 978 28 52 35 54 5 4
722 19 6 1704 81 939 6 207 4	134 6 218 28 206 368 25 73 4
52 123 337 37 8 213 10	8 83 7 149 98 10
293 1028 23 27 930 4	343 5 17 191 38 28 856 7 857 4
11 6 200 16 6 805 2002 938 805 10	3 154 6 322 3 12 1144 6 15 10
20 822 440 7 38 3 162 145 4	5 6 887 3653 3652 302 4
12 267 7 38 9 274 1116 4	9 32 511 420 210 1776 4
31 30 8 3 35 10	8 11 54 21 10
14 11 45 340 4	109 462 11 61 4
5 48 87 12 432 71 4	5 27 9 3102 139 4
114 30 8 60 10	8 69 21 11 34 10
12 11 1692 19 3 4	9 30 2063 4
14 78 13 1194 28 34 3 33 6 103 25 70 27 3 4	14 88 1731 63 3 1161 77 11 139 4
83 18 90 9 178 4	40 16 222 99 4
31 63 24 649 28 10	95 21 338 10
5 48 25 12 138 7 393 4	5 27 9 22 7 356 4
5 2601 25 31 12 466 11 6 350 4	5 1008 9 24 6 12 843 4
80 15 8 131 2840 10	8 21 56 49 3 10
12 64 67 3 16 232 112 4	9 213 23 17 42 102 2488 4
6 771 924 50 73 13 792 4	3 1334 35 2394 7 4
20 348 1318 23 7 1672 20 3 4	5 6 273 1007 5 66 1813 610 4
14 27 13 82 7 15 146 7 8 4	14 18 276 65 8 23 102 67 4
5 299 8 55 75 161 183 4	5 111 8 227 47 43 33 4
25 368 2241 186 6 3 4	358 697 3 3 4
14 392 449 1399 106 151 4	14 200 346 20 325 4
6 874 41 9 3 11 14 4	359 3 6 12 14 4
12 55 79 33 1143 170 68 401 4	9 600 2232 1945 818 4
5 40 610 7 342 4	5 117 85 312 4
755 23 61 35 742 4	1342 1467 5 4
5 76 69 17 216 4	5 307 3 57 4
21 138 7 6 513 125 4	13 82 22 7 434 4
45 27 179 200 16 6 161 4	2457 3 6 322 562 4
5 15 13 296 116 19 17 4	5 39 155 28 42 1162 4
31 15 8 51 7 38 10	8 32 511 21 10
8 66 153 61 554 50 1053 4	8 105 1744 2222 7 4
5 40 145 258 7 208 68 439 4	5 203 2253 170 7 52 77 26 3 4
5 27 2073 28 155 1940 4	5 3 3 7 4
1663 168 4	1435 211 4
12 193 43 74 28 9 290 4	9 275 13 208 3 7 4
371 810 5 489 74 16 3 4	682 374 3 129 3 203 3511 4
5 773 25 12 47 108 95 4	5 1001 418 186 16 4
109 90 17 903 4	2061 4
54 88 3 3 19 6 1299 4	29 3 17 167 37 2614 45 344 4
15 8 48 84 21 42 147 100 10	8 27 13 43 24 87 15 10
5 15 13 204 31 8 30 640 4	5 18 397 8 11 24 21 4
17 18 301 58 7 44 7 278 4	1396 12 47 3267 6 86 7 4
21 618 159 4	13 212 91 4
12 163 26 172 83 18 90 9 493 761 4 173	9 24 1406 1307 16 471 142 4 1308
15 8 296 10	8 314 15 10
5 42 147 850 26 121 5 78 13 198 850 4	84 24 855 17 395 5 3 855 4
5 42 15 17 16 9 236 4	5 52 11 649 799 23 4
8 148 178 171 6 2162 166 8 1156 17 4	8 11 3 207 90 3 34 2852 4
3 22 1073 6 317 19 123 3 2025 4	3590 3577 7 279 2889 6 3756 4
15 8 48 107 69 1609 10	8 39 1563 27 59 103 15 10
1711 46 9 149 19 3 2527 4	2494 19 97 3 4
12 440 16 6 2263 19 393 4	9 112 11 356 1586 4
21 1412 9 3 56 9 3 4	13 3387 123 217 3 69 3 4
5 400 716 2428 33 355 4	5 526 432 196 2187 2552 4
5 51 7 2421 183 4	351 625 980 4
922 61 6 398 4	693 142 296 4
21 148 38 171 3389 4	13 680 1373 3 302 7 4
63 14 22 9 1170 10	957 1054 15 10
14 50 5 30 65 205 4	14 44 5 12 33 106 4
111 127 46 6 3 150 34 2330 4	110 263 12 40 829 3 3 9 23 2360 4
5 47 292 17 188 4	84 1808 230 4
6 482 11 19 373 270 7 23 4	538 380 39 5 20 3029 4
5 40 300 25 5 37 13 2351 7 8 1632 4	384 17 5 37 19 625 2320 8 4
12 164 95 62 362 442 4	9 70 7 16 26 257 6 332 4
12 206 34 175 16 6 2153 4	9 11 1763 3 7 584 4
5 22 7 1304 17 4	5 90 31 57 3 46 2478 4
34 130 27 1137 41 2549 4	9 6 137 2786 1044 7 1972 4
100 11 1616 2458 4	87 12 2587 3 4
5 1452 6 182 4	5 1904 3 7 4
5 299 12 47 233 28 23 4	5 111 418 124 5 4
15 13 153 61 122	76 723 496
8 15 13 22 7 335 139 199 4	8 764 879 331 4
21 127 3 812 723 4	13 263 12 83 3 6 258 4
6 534 27 2627 41 129 4	2828 46 2872 1044 7 38 4
15 8 22 116 357 31 18 92 82 33 10	8 27 93 117 125 130 15 10
85 78 13 108 123 26 121 123 42 108 85 4	26 38 2305 279 51 17 161 279 1664 186 26 4
11 24 251 10	34 176 1239 15 10
6 1642 27 577 50 3 4	1765 1028 422 3 4
15 13 8 22 116 119 10	8 37 19 75 15 10
2677 1966 95 41 590 4	3 69 16 749 506 4
649 141 122	3 349 78
3 323 11 1634 53 2928 4	3 1166 28 20 2618 4
15 13 1041 20 431 4	76 1323 5 6 561 4
12 63 13 36 7 131 468 4	9 18 30 2139 4
5 22 127 537 20 1928 4	5 195 1245 5 6 1273 4
320 18 92 60 967 4	131 2941 11 79 4
12 508 7 733 554 4	9 225 2233 1539 7 4
8 30 53 3 4	62 80 1103 4
6 553 11 522 19 502 2010 4	3 3 2786 4
17 18 82 7 277 24 507 4	64 274 43 226 4
42 5 429 60 10	188 11 79 271 15 10
20 509 18 3035 196 3 16 9 179 2480 119 4	5 1834 2788 6 50 3 7 140 2895 6 75 4
5 914 225 454 28 24 2364 4	1887 7 1401 362 83 2141 450 4
5 203 9 657 35 6 697 4	5 11 719 679 83 7 2528 450 4
5 227 5 64 9 102 4	606 5 19 2479 4
25 18 3 26 139 10	2034 17 55 15 10
31 84 14 11 165 970 10	113 14 167 1233 173 10
5 48 9 149 69 2491 4	5 27 97 3 6 2480 4
31 58 11 17 10	672 7 10
12 46 92 7 1033 155 485 4	3641 1805 882 1428 4
45 11 85 460 33 6 407 4	569 567 243 4
47 8 520 23 32 1853 1116 28 62 515 10	8 53 430 5 8 6 1220 3475 993 2551 182 15 10
14 46 2056 4	14 530 7 4
5 508 7 271 132 103 4	5 225 159 1669 385 4
15 8 22 116 246 450 10	8 19 102 656 6 73 15 10
5 120 15 13 113 116 108 4	5 116 18 71 186 4
25 18 20 3364 335 4	34 12 5 6 1118 331 4
5 37 13 746 17 53 107 4	5 55 20 30 57 4
70 530 43 154 793 4	3 13 337 23 366
5 227 5 81 22 830 1772 4	688 84 24 3 3 33 7 4
5 48 6 207 4	5 27 73 4
11 14 2753 70 10	14 11 136 63 15 10
15 8 36 7 281 683 10	8 30 54 281 15 10
52 134 15 8 249 33 918 10	8 250 198 280 10
722 19 24 11 32 119 4	155 28 55 8 6 75 4
5 40 109 247 26 388 8 4	5 233 222 168 287 8 4
12 46 9 3142 3 28 342 4	9 19 3 6 312 3 4
31 30 8 253 10	8 11 54 21 10
14 2878 34 175 603 6 1658 4	14 68 1780 3 587 4
5 250 376 430 4	180 771 6 673 4
5 110 36 9 720 19 200 26 57 4	180 424 322 17 287 4
83 18 90 9 493 794 4	40 16 471 616 4
5 15 13 76 29 42 233 116 445 4	5 138 16 88 107 124 7 4
15 13 38 218 7 150 675 80 8 147 100 4	3773 87 6 56 76 537 937 4
29 55 38 265 7 178 186 17 4	16 408 278 43 3458 57 4
32 94 11 33 6 407 4	8 6 114 11 114 569 4
6 215 1961 23 2595 7 44 101 288 4	218 619 5 1992 152 4
6 3 216 312 302 4	3 437 220 241 4
21 63 13 319 52 21 2546 4	13 1543 13 6 196 143 4
1619 3562 30 165 1103 4	3 209 1733 4
9 1301 521 171 124 182 4	547 1400 3208 123 217 133 4
31 15 8 51 17 28 10	8 41 57 1112 10
5 15 13 22 9 149 19 105 26 121 17 18 258 7 190 23 16 6 385 24 236 4	1943 5 50 495 18 103 17 161 3 40 5 3 11 510 154 282 145 7 4
5 40 247 786 7 1653 71 8 4	5 535 568 62 6 35 393 4
21 47 38 595 84 8 44 7 93 43 16 322 4	113 8 3 22 54 13 168 13 43 20 187 6 4
17 11 112 288 4	3 7 4
5 27 6 106 85 7 93 14 4	5 12 118 14 6 715 26 4
5 51 7 423 32 503 275 4	351 199 8 707 4
29 22 9 207 60 4	16 93 19 7 414 4
5 15 13 296 87 5 203 17 4	3 18 151 5 11 139 83 6 7 4
161 26 83 18 44 4	33 99 17 16 108 99 4
29 772 32 3 4	16 402 132 6 3099 4
5 40 120 838 4	5 20 3 4
34 111 63 13 167 1107 4	9 110 18 119 1259 4
31 15 8 51 91 10	62 93 101 21 10
5 42 204 49 2435 4	5 494 53 712 9 4
5 15 13 51 116 115 4	5 18 101 7 4
301 293 195 4	249 191 38 28 35 7 4
21 11 9 53 65 215 4	13 12 51 80 33 6 218 4
14 11 3 704 4	14 3 2412 4
57 1108 6 94 68 118 4	48 81 207 3 4
5 72 86 7 269 328 443 1450 1202 1955 4	5 90 768 49 174 1702 6 3 4
17 18 59 14 18 1211 4	3078 14 6 221 4
73 8 36 135 7 312 10	8 101 21 220 6 15 10
12 140 163 25 4	9 68 35 37 1858 115 4
11 17 795 10	1030 15 10
21 144 22 762 6 2728 187 4	13 74 585 7 1342 6 172 4
12 578 53 192 4	9 185 80 245 4
17 27 1246 68 14 4	57 12 441 14 265 6 4
6 656 3 6 1186 4	69 7 3393 1039 52 3 2718 4
12 3 171 3 7 57 34 509 4	9 3 153 3 9 2870 4
5 1571 7 6 1097 4	5 268 1508 288 4
5 40 218 5 148 157 1825 4	1288 5 90 24 107 118 7 4
31 11 32 931 19 1639 10	8 6 566 12 2510 10
63 32 89 22 9 604 10	8 6 126 19 512 15 10
616 865 1066 11 39 332 4	3 12 18 242 6 4
29 299 9 1959 11 260 4	16 111 201 368 939 4
5 15 13 51 7 90 6 642 4	5 120 1997 3 4
5 22 67 357 19 31 18 82 33 16 45 4	5 18 475 79 125 7 21 67 10
8 30 9 65 3 26 30 13 8 10	8 12 51 20 1375 6 3 17 55 15 10
29 64 9 2145 28 9 297 4	16 2663 7 616 4
12 3 16 1030 132 848 4	9 1432 858 11 793 1352 4
5 260 17 332 7 147 100 4	5 3372 24 87 20 601 4
